searchDate,flightDate,daysInAdvance,numberOfConnections,travelDistanceMinutes,baseFare
9/14/2022,9/20/2022,6,0,162,82.79
9/14/2022,9/20/2022,6,0,163,82.79
9/14/2022,9/20/2022,6,0,169,82.79
9/14/2022,9/20/2022,6,1,310,82.79
9/14/2022,9/20/2022,6,1,325,82.79
9/14/2022,9/20/2022,6,1,390,82.79
9/14/2022,9/20/2022,6,1,420,82.79
9/14/2022,9/20/2022,6,1,296,82.79
9/14/2022,9/20/2022,6,1,324,82.79
9/14/2022,9/20/2022,6,1,353,82.79
9/14/2022,9/20/2022,6,1,395,82.79
9/14/2022,9/20/2022,6,1,470,82.79
9/14/2022,9/20/2022,6,0,172,110.7
9/14/2022,9/20/2022,6,1,317,106.05
9/14/2022,9/20/2022,6,1,243,106.05
9/14/2022,9/20/2022,6,1,313,106.05
9/14/2022,9/20/2022,6,0,163,138.6
9/14/2022,9/20/2022,6,1,635,165.58
9/14/2022,9/20/2022,6,1,719,165.58
9/14/2022,9/21/2022,7,0,162,82.79
9/14/2022,9/21/2022,7,0,163,82.79
9/14/2022,9/21/2022,7,0,169,82.79
9/14/2022,9/21/2022,7,0,172,82.79
9/14/2022,9/21/2022,7,1,310,82.79
9/14/2022,9/21/2022,7,1,415,82.79
9/14/2022,9/21/2022,7,1,324,82.79
9/14/2022,9/21/2022,7,1,353,82.79
9/14/2022,9/21/2022,7,1,395,82.79
9/14/2022,9/21/2022,7,1,470,82.79
9/14/2022,9/21/2022,7,0,163,110.7
9/14/2022,9/21/2022,7,1,317,106.05
9/14/2022,9/21/2022,7,1,243,106.05
9/14/2022,9/21/2022,7,1,313,106.05
9/14/2022,9/21/2022,7,1,635,165.58
9/14/2022,9/21/2022,7,1,719,165.58
9/14/2022,9/22/2022,8,0,172,147.91
9/14/2022,9/22/2022,8,0,169,166.51
9/14/2022,9/22/2022,8,1,635,165.58
9/14/2022,9/22/2022,8,1,719,165.58
9/14/2022,9/22/2022,8,0,162,186.98
9/14/2022,9/22/2022,8,0,163,186.98
9/14/2022,9/22/2022,8,1,305,186.98
9/14/2022,9/22/2022,8,1,310,186.98
9/14/2022,9/22/2022,8,1,415,186.98
9/14/2022,9/22/2022,8,1,420,186.98
9/14/2022,9/22/2022,8,1,243,186.98
9/14/2022,9/22/2022,8,1,311,186.98
9/14/2022,9/22/2022,8,1,313,186.98
9/14/2022,9/22/2022,8,1,353,186.98
9/14/2022,9/22/2022,8,1,420,186.98
9/14/2022,9/22/2022,8,1,485,186.98
9/14/2022,9/22/2022,8,1,317,200
9/14/2022,9/22/2022,8,1,360,245.58
9/14/2022,9/23/2022,9,1,635,165.58
9/14/2022,9/23/2022,9,1,719,165.58
9/14/2022,9/23/2022,9,0,163,185.12
9/14/2022,9/23/2022,9,0,162,186.98
9/14/2022,9/23/2022,9,0,163,186.98
9/14/2022,9/23/2022,9,1,310,186.98
9/14/2022,9/23/2022,9,1,485,186.98
9/14/2022,9/23/2022,9,0,169,208.37
9/14/2022,9/23/2022,9,1,360,245.58
9/14/2022,9/23/2022,9,0,172,310.7
9/14/2022,9/24/2022,10,0,169,147.91
9/14/2022,9/24/2022,10,1,635,165.58
9/14/2022,9/24/2022,10,1,715,165.58
9/14/2022,9/24/2022,10,0,162,186.98
9/14/2022,9/24/2022,10,0,163,186.98
9/14/2022,9/24/2022,10,1,305,186.98
9/14/2022,9/24/2022,10,1,310,186.98
9/14/2022,9/24/2022,10,1,317,186.98
9/14/2022,9/24/2022,10,1,325,186.98
9/14/2022,9/24/2022,10,1,390,186.98
9/14/2022,9/24/2022,10,1,415,186.98
9/14/2022,9/24/2022,10,1,420,186.98
9/14/2022,9/24/2022,10,1,447,186.98
